"Customer_ID","upsell_xsell","churn","lifetime_value","avg_arpu_3m","acct_age","billing_cycle","Est_HH_Income","cs_med_home_value","cs_pct_home_owner","forecast_region","data_device_age","equip_age","delinq_indicator","avg_days_susp","calls_in_pk","calls_in_offpk","calls_out_offpk","calls_out_pk","mou_total_pct_MOM","mou_onnet_pct_MOM","mou_roam_pct_MOM","mou_onnet_6m_normal","mou_roam_6m_normal","voice_tot_bill_mou_curr","tot_voice_chrgs_curr","bill_data_usg_m03","bill_data_usg_m06","bill_data_usg_m09","mb_data_usg_m01","mb_data_usg_m02","mb_data_usg_m03","mb_data_ndist_mo6m","mb_data_usg_roamm01","mb_data_usg_roamm02","mb_data_usg_roamm03","data_usage_amt","data_prem_chrgs_curr","nbr_data_cdrs","avg_data_chrgs_3m","avg_data_prem_chrgs_3m","avg_overage_chrgs_3m","calls_TS_acct","wrk_orders","days_openwrkorders","calls_care_acct","calls_care_3mavg_acct","calls_care_6mavg_acct","res_calls_3mavg_acct","res_calls_6mavg_acct","curr_days_susp","pymts_late_ltd","calls_care_ltd","MB_Data_Usg_M04","MB_Data_Usg_M05","MB_Data_Usg_M06","MB_Data_Usg_M07","MB_Data_Usg_M08","MB_Data_Usg_M09","nbr_contacts"
"     2338226","           0","           0","      5664.3","       51.78","          46","           7","       22300","        2.37","        0.88","          12","         982","          24","           0","           5","         367","        1127","         108","         164","           1",".","           1",".",".","       20388","        29.3","        5643","        2260","        3426","         153","         185","         334","           2","         252","         -48","         799","           3","        1.64","        1098","        8.32","        1.72","        1.63","          16","           0","           0","           0","           0","           0","           0","           0","           2","           4","         143","         100","         247","          13","         210","         198","           1","           0"
"     2338332","           0","           0","      8032.8","       82.49","          41","           6","       23300","         1.1","        0.48","          89",".","          19","           0","           2","         -82","         355","          54","          91","          -1","          -2",".","           1",".","        5390","       49.49","        2405","        2265","        1174","        2442","        2462","        2395","          -4","         586","         231","         758","          15","           0",".","        0.33","           0","           0","           4","           0","          17","           0","           0","           0","           0","           0","           5","           4","          53","         322","          23","         567","          64","         355","          89","           0"
"     2338334","           0","           0","      9162.5","       60.69","          21","           9","       45100","         2.2","        0.85","           3","           0","           1","           1","           2","         341","         806","          34","          34","           0",".",".",".",".","        5285","       44.99","        1525","        3675","        1923","        1509","        1420","        1545","           0","          81","        -224","         -23","           5","           0","        1664","        15.7","           0","           0","           1","           0","           2","           0","           0","           0","           0","           0","           0","           6","         141","           3","          33","          20","           2","           1","           1","           0"
"     2338377","           0","           0","        1258","       39.99","          57","           8","       43800","        2.75","        0.78","          68","        2256","          22","           0","           0","         240","         211","          11","           1","           0","           2","          -8","          -2","           9","        4768","       29.99","        1065","         193","        1362","        1057","        1025","        1162","          -1","          92","         154","        -925","           2","           0","         164","           0","           0","           0","           4","           0","           3","           0","           0","           0","           0","           0","           0","           0","          36","          21","          81","          58","          22","          62","           9","           0"
"     2338386","           0","           0","      1694.1","      132.08","          46","          11","       11100","        0.82","        0.69","          75","         482","          32","           0","           8","         142","         137","          28","          43","          -1","           1",".","           3",".","        3348","          55","        2799","        2170","         618","           2","           1","           2","           7","        -343","        -105","         -84","           2","       15.98","        2124","       63.44","       25.97","           0","           1","           0",".","           0","           0","           0","           0","           0","          11","           5","         215","           1","           1","           1","           3","           0","           1","           0"
"     2338410","           0","           0","      5605.8","       51.78","          46","           7","       20200","        2.64","        0.83","          61","         982","          32","           0","           0","         517","         532","          39","          47","           0",".",".",".",".","       11395","        29.3","        3037","        2923","        1539","        3050","        3016","        2958","          -3","         168","          -7","        -189","          12","        1.64","        1098","        8.32","        1.72","        1.63","           6","           0","          26","           0","           0","           0","           0","           0","           0","           0","         145","          40","          10","           0","         386","          19","           2","           0"
"     2338708","           0","           0","      4452.1","        65.2","          41","           8","       45100","        1.28","        0.49","          47","        1309","           0","           0","           2","         317","        1134","          52","          92","           0",".","           1",".",".","       19116","       29.99","        2119","        2930","        2589","        2297","        2120","        2271","           4","        1049","         179","        -356","          65","        0.99","         736","       25.21","        3.66","       17.99","          13","           0","           0","           0","           0","           0","           0","           0","           0","           5","         142","         284","         246","           2","           5","          59","           1","           0"
"     2338775","           1","           0","      4382.4","          30","          30","           4","       22500","        1.34","        0.44","          62",".","          35","           1","           8","         281","         402","          63","          31",".",".",".",".",".","        3984","          15","        3221","        2781","        4183","        3252","           1","           2","          -5","         123","         929","        -121","          31","           0",".","         0.1","           0","           0","          12","           0","           0","           0","           0","           0","           0","           0","          13","           4","          56","           1","           2","         612","          27","         223","           0","           0"
"     2338807","           0","           0","      1071.5","       72.32","          50","           3","       32800","        2.59","        0.18","          43","         485","          18","           0","           3","         346","        1034","          42","          81","           0","          -1",".","           0",".","       13119","       39.99","        1119","        2255","        1565","        1164","         276","         184","          -2","        -661","         463","        -559","          20","           0","        1626","       22.33","        0.43","           0","          12","           0","          37","           0","           0","         0.2","           0","         0.2","           3","           6","          82","         317","          85","         469","          35","         195","         185","           0"
"     2338843","           0","           0","      4342.3","       60.06","          45","           9","       13900","        1.96","        0.94","          27","        1112","          32","           0","           0","         299","         856","          42","          89",".",".",".",".",".","       11566","       49.99","        3031","        1383","        2119","        3145","        3097","        3236","          -5","         386","         -47","         -55","           2","           0","         104","           0","           0","        0.06","           6","           0","          45","           0","           0","           0","           0","           0","           0","           4","         139","           4","          34","         476","          63","          23","           1","           0"
"     2338858","           0","           0","      -360.9","       30.97","          39","           3","       11200","        2.58","        0.47","          84","         497","           3","           0","           4","        -141","         267","          -9","          31","          -1","          -1","          15","           0","           7","         713","          20","        -575","         -79","         752","         345","           3","         158","           0","         345","        -371","        -101","           5","           0",".","        1.33","           0","        0.13","           1","           0","           3","           0","           0","           0","           0","           0","           0","           0","          65","          36","          70","          30","          15","          18","          28","           0"
"     2338929","           0","           0","      4943.1","       64.45","          28","           2","       30000","         2.5","        0.01","          46","        1397","          27","           0","           3","           9","         344","           8","         -13","           1",".",".",".",".","        2315","       38.37","        2392","        -150","        2120","        2357","        2368","        2425","           0","        -194","         144","         363","          31","           0","        2366","         0.3","           0","           0","           0","           1","          13","           0","           0","           0","           0","           0","           0","           0","          76","          53","          12","           5","         153","         106","           0","           0"
"     2338952","           0","           0","      6403.9","       45.98","          65","           8","       25300","        3.01","        0.85","          83","        1459","          32","           0","           6","          17","         494","           5","         261",".",".",".",".",".","        2669","       26.66","         453","        1284","        7328","         516","         745","         213","           1","        -127","         341","         410","          20","           0","         810","       11.99","           0","           0","           0","           0","           0","           0","           0","           0","           0","           0","           2","           6","         174","           7","           2","           0","          27","          43","          94","           0"
"     2339010","           0","           0","     21689.4","       50.95","          37","          10","       42900","        1.41","        0.26","          41","        1496","          24","           0","           3","        1234","        1050","         204","         133","          -1",".",".",".",".","       10247","       34.99","        3665","        2102","       10446","        3612","        3677","        3666","          -4","         -43","          98","         791","          30","           0","        1102","        0.15","           0","        0.47","           6","           0","           0","           0","           0","           0","           0","           0","           0","           4","          65","          64","         253","         336","          82","         199","         359","           0"
"     2339072","           0","           0","      5011.8","       21.57","          65","          10","       25000","        6.03","        0.68","          11","           0","          35","           0","           4","         336","         407","          83","          43","          -1","          -2",".","           0",".","        5140","       16.66","        1083","        2728","        2949","        1018","        1159","        1116","           2","        2099","        1019","         373","           4","           0","          44","        1.61","           0","           0","           0","           0","          18","         0.3","         0.3","         0.2","         0.3","         0.2","           3","           5","          72","         592","          54","         450","         136","         137","         206","           0"
"     2339133","           0","           0","      3601.5","       48.31","          50","          10","       30000","        1.22","        0.75","          92","           0","           3","           0","           2","         214","         -65","           4","          19","           1","          -6","           1","          -3","           0","         803","       39.99","        1072","         513","        1671","         901","        1099","        1030","           0","         227","          35","         231","          27","        9.99","           0","        3.33","         2.9","           0","           4","           0","           6","           0","           0","           0","           0","           0","           3","           0","          63","           2","         122","         500","         467","         236","         439","           0"
"     2339160","           1","           0","       675.4","       63.77","          29","           1","       46400","           2","        0.92","          83","        2081","          36","           0","           6","          90","        -111","          -4","           4","          -1","          -9","           1","           6","           0","        -197","       39.99","         568","        3760","        1858","         609","         591","         541","           5","         -68","         -49","         221","          10","           0","        1244","       13.78","           0","           0","           9","           0","           0","           0","           0","           0","           0","           0","           0","           0","          31","           1","         133","         430","          45","         208","         327","           0"
"     2339452","           1","           0","      8535.9","        20.8","          37","           6","       30100","        2.81","        0.84","           5","        1883","          35","           2","          11","         122","          73","          19","          54","           0",".",".",".",".","        1597","          20","        1423","        3177","        1825","        1495","        1436","        1434","          -4","           0","        1547","           1","           2","           0","           4","           0","           0","         0.8","           7","           2","          23","           0","           0","           0","           0","           0","          24","           7","         189","           2","           1","           0","           1","           1","           1","           0"
"     2339456","           0","           0","      1301.4","       51.78","          46","           7","       16500","        1.95","        0.67","          36","         982","           0","           0","           3","        -120","         129","          27","          13","           0","           1","           0","           0","          -3","         392","        29.3","        -534","        1226","        1649","          61","          56","         224","           0","          61","          56","         224","          25","        1.64","        1098","        8.32","        1.72","        1.63","           8","           0","           0","           0","           0","           0","           0","           0","           1","           0","          55","          46","          38","          86","           1","           9","           2","           0"
"     2339549","           0","           0","      4331.1","       45.03","          32","          10","       18400","        2.06","        0.21","          56","         102","          23","           0","           4","         225","         156","         -22","          46","           0",".","           0",".","          -1","        1272","       44.99","         373","        1376","         291","         410","         214","         374","           2","          33","         375","         510","          40","           0","         172","        2.44","           0","         0.6","           5","           0","           0","         0.3","         0.3","         0.2","         0.3","         0.2","           9","           0","         163","          40","          89","         272","           6","           8","           1","           0"
"     2339697","           0","           0","      2878.9","       51.78","          46","           7","       43500","        2.15","        0.71","          81","         982","          21","           0","          10","          77","         231","          37","          72","           0",".",".","          -2",".","        4979","        29.3","         -19","         983","        1214","          13","          80","          31","           0","         -19","          65","           5","           5","        1.64","        1098","        8.32","        1.72","        1.63","           8","           0","           0","           0","           0","           0","           0","           0","           5","           0","         172","           2","         101","          15","          16","          27","          34","           0"
"     2339796","           0","           0","      6782.7","       49.99","          66","           9","       18200","        1.98","        0.84","          44","        1142","          36","           0","           0","         107","         183","          59","          10","           0","          -2",".","          -1",".","        2667","       39.99","        1850","        1643","         851","        1921","        1847","        1835","           8","        -251","         953","         646","          20","           0","          64","           0","           0","           0","           5","           0","           2","           0","           0","           0","           0","           0","           2","           6","          70","         246","         137","         158","          98","         247","         281","           0"
"     2339818","           0","           0","      5282.7","       51.78","          46","           7","       30400","        1.29","        0.66","          47","         982","           4","           0","           2","         240","         650","           3","          49","          -1",".",".",".",".","        8811","        29.3","        1194","        2020","         354","        1240","        1028","        1150","           3","         265","        -157","         438","           5","        1.64","        1098","        8.32","        1.72","        1.63","           8","           0","           2","           0","           0","           0","           0","           0","           0","           0","          78","         958","        1010","         315","          16","          32","           0","           0"
"     2339844","           0","           0","      -367.8","       26.66","          57","           1","       18700","        2.86","        0.67","           9","           0","          21","           0","           3","         340","          18","         -76","         125","           0",".","          -2",".",".","        2531","          20","        5477","        2391","        1763","        5512","        5549","        5539","          -2","          -2","          24","          85","          45","           0","         105","           0","           0","           0","           4","           0","          30","           0","           0","           0","           0","           0","          11","           5","         141","          16","         317","         202","           1","           3","           1","           0"
"     2339870","           0","           0","      2297.5","       55.15","          56","          10","       43500","        1.85","        0.89","          62","        2473","          42","           0","           5","         121","         297","         -18","          69","           1",".","          -1",".","          -3","        1483","          20","        1153","        2165","         479","        1115","        1233","        1194","          -2","          27","        -222","         762","           4","        0.99","        1422","       21.82","        0.33","           0","           0","           0","          16","           0","           0","           0","           0","           0","           0","           0","         179","         117","          59","          40","          31","           1","          77","           0"
"     2340155","           0","           0","      1032.8","       44.11","          42","           1","       44800","        2.48","        0.35","          26","        1444","          20","           0","           1","         101","         107","          32","          66","          -1",".",".",".",".","        3523","          20","        -777","        2924","          11","           2","         128","           0","          -1","           2","         128","           0","           4","           0","        4326","       19.11","           0","           0","           0","           0","           0","           0","           0","           0","           0","           0","           1","           4","          61","         471","         365","          58","        1210","          80","         212","           0"
"     2340217","           0","           0","      1132.5","       83.31","          40","           9","       44200","        3.78","        0.68","          46","         760","           4","           0","           6","         318","         324","          28","         -13","           1","          -1","          25","           0","           2","        6422","       44.99","        3111","        1056","         158","        3140","        3144","        3025","          -2","          60","         209","        -246","           3","           0","        1370","       33.33","           0","           0","           6","           0","           0","           0","           0","           0","           0","           0","           0","           0","          45","         229","          92","          51","          54","          42","          38","           0"
"     2340231","           0","           0","      4081.4","       71.98","          65","           9","       19900","        1.25","        0.79","          57","         188","          38","           0","           7","          -4","         457","          21","          60","          -1",".",".",".",".","        3130","       39.99","        1112","         476","        1931","        1091","        1198","        1188","          -3","         -16","         169","         855","          27","           0","        1390","         0.2","           0","           0","           3","           0","           0","           0","           0","           0","           0","           0","           0","           6","         210","         114","           1","          77","           3","           0","         372","           0"
"     2340348","           0","           0","      6722.3","       68.48","          53","           1","       21500","        6.69","        0.89","          84","         689","           8","           0","           3","         345","         213","          80","         115","           1",".",".",".",".","        8307","       39.99","        1986","        1370","         426","        1930","        1864","        2105","           2","       -1012","        -232","        -299","           2","           0","          36","           0","           0","        0.33","           4","           0","          32","           0","           0","           0","           0","           0","           0","           0","         142","          81","           7","           1","          40","           3","           0","           0"
"     2340497","           1","           0","      6557.3","       78.05","          36","           8","       25200","        1.41","        0.78","          88","         568","          36","           0","           5","         258","         352","          11","          30","           1","          -1",".","           0",".","        6598","       39.99","       -1658","        1912","        1038","         873","        -270","        -249","           0","         873","        -270","        -249","           2","           0","        1577","       20.33","        0.29","        0.77","           1","           0","           0","           0","           0","         0.2","           0","         0.2","           2","           6","          29","         191","          71","          89","         111","         324","          30","           0"
"     2340502","           0","           0","      2890.7","       82.66","          38","           6","       30500","           0","           0","          49",".","          25","           0","           0","          17","         113","          22","         112","           0",".",".",".",".","        2594","       46.49","        3679","         976","        1014","           5","        3719","           9","           4","        -172","         333","         303","           1","           0",".","        0.31","           0","           0","           1","           0","           3","         0.3","         0.3","         0.2","           0","           0","           1","           0","         143","           5","          12","          46","           3","           3","          35","           0"
"     2340516","           1","           0","      3737.8","          13","          46","           1","       17300","        1.24","        0.56","          37","           0","          29","           0","           0","        1122","         888","          59","         134",".","           0",".","           0",".","       26506","       10.83","        2943","        2699","        2215","        2935","        3089","        2994","          -8","         644","         114","         387","          23","           0","          52","           0","           0","           0","          31","           0","           0","           0","           0","           0","           0","           0","           6","           6","         141","         165","          32","         374","           1","         708","           1","           0"
"     2340517","           0","           0","     18866.3","       62.32","          50","          10","       49100","        3.72","        0.66","          14","         903","          19","           0","           1","         914","         537","         -13","         355","           2",".",".",".","           0","        6687","          30","        4233","        4766","        4097","        4253","        4186","        4191","          -7","         931","        1915","         946","          55","           0","        2479","       26.77","        5.79","           0","           3","           0","           2","           0","           0","           0","           0","           0","           0","           5","          79","          32","         530","         345","          46","         122","          62","           0"
"     2340577","           0","           0","      -162.1","       54.98","          65","           1","       40200","        1.59","        0.85","          82","           0","          31","           0","          15","        -104","         723","          14","          32","           0",".",".",".",".","        5006","       49.99","        1239","        -457","         198","           1","           3","          24","           1","          58","        -147","         -18","          50","           0","          20","           0","           0","           0","           0","           0","           0","           0","           0","           0","           0","           0","           0","           4","         225","          98","           1","         224","           1","           1","         123","           0"
"     2340683","           0","           0","       17945","       79.99","          60","          12","       47600","        0.98","        0.58","           5","        1981","          28","           0","           5","        1083","         458","         120","         177","           2",".",".",".",".","       10842","       49.99","        4265","        1461","        4918","           1","           1","        4349","           0","         295","         255","         -92","           1","           0","        2400","         0.2","           0","           0","           0","           1","          38","           0","           0","           0","           0","           0","           1","           6","           0","           1","           9","           2","           2","           2","          19","           0"
"     2340840","           0","           1","       900.9","       32.15","          56","           4","       36200","        1.29","        0.56","          70",".","          22","           0","           3","          -1","         190","           4","          12","          -4","          -1","           1","          -4","          -1","        2479","        9.33","        1584","        1999","        2128","        1648","          69","        1586","          -7","           9","        -180","        -104","          12","        9.99",".","       20.49","        9.99","           0","           0","           0","           3","           0","           0","           0","           0","           0","           3","           0","          63","          27","          70","          97","          45","           5","          28","           0"
"     2340847","           1","           0","      8858.1","          40","          48","           9","       66800","        3.17","        0.76","          47","        1670","          34","           0","           0","         472","         380","          34","          34",".",".",".",".",".","        4110","          16","       -5042","         760","        1200","        -571","        -102","         210","           2","        -571","        -102","         210","          25","           0","        1878","         0.2","           0","           0","           6","           0","           0","           0","           0","           0","           0","           0","          13","           4","          53","          29","           8","           6","          28","         682","         283","           0"
"     2340916","           0","           0","      1674.8","      115.37","          62","          11","       17200","        3.02","        0.51","          39","          17","          21","           0","           7","         220","         276","          23","          14","          -1","           0","          -1","          -1","          -1","        4145","       73.33","         940","         554","        1019","         928","        1013","        1027","           1","         110","         203","        -194","           3","           0","        5024","         0.3","           0","        0.73","          17","           0","           0","           0","           0","           0","           0","           0","           0","           0","          65","          75","          21","          17","          18","          51","           0","           0"
"     2340996","           0","           0","      6960.1","       51.98","          57","           2","       30500","        1.76","        0.83","          10","        1422","          37","           0","           2","         228","         423","         138","          36","           1",".","          -2",".",".","        7254","       44.99","        2301","         988","        1849","        2331","        2220","        2265","          -3","         -80","        -138","        -253","          12","           0","         230","        6.33","           0","        1.33","          12","           0","           0","           0","           0","           0","           0","           0","           9","           6","         142","           7","         106","          84","           1","           1","           3","           0"
"     2341072","           0","           0","      1340.3","       51.78","          46","           7","       18600","        2.93","        0.72","          73","         982","          29","           0","          10","          86","          30","           0","          28","           1","           0","          -2","          -2","           7","        1265","        29.3","         172","         585","        1443","         214","         263","          37","           3","        -194","         263","         579","           5","        1.64","        1098","        8.32","        1.72","        1.63","           3","           0","           1","           0","           0","           0","           0","           0","           0","           0","          73","          35","          61","           2","          39","          28","          48","           0"
"     2341102","           1","           0","      2028.5","       53.97","          42","           6","       24500","        1.53","        0.39","          53","          50","          36","           1","           6","         -60","           8","          10","          49",".",".",".",".",".","          65","       34.99","        3942","        3781","        1266","         452","        4018","        1807","           0","        -562","         651","        1144","           4","           0","         802","       16.99","        1.99","           0","           3","           0","          13","           0","           0","           0","           0","           0","          24","           5","         191","         285","        1306","         349","        2020","         547","        2009","           0"
"     2341127","           0","           0","      2107.9","       70.48","          35","          12","       13900","        5.41","         0.6","          51","         629","           0","           0","           0","        -101","         163","          -9","          -7","          -1","         -17","          -1","           7","           0","         447","       39.99","         809","         670","        1823","           1","           1","         815","          -5","         244","        -177","         299","           5","           0","        1855","         0.2","           0","           0","           0","           0","           4","           0","           0","           0","           0","           0","           1","           0","          67","           5","          27","         344","          56","          13","         105","           0"
"     2341190","           0","           0","      4605.6","       70.32","          22","          11","       28700","         1.9","        0.81","          28","         396","          35","           0","           0","         349","         369","          19","          26",".","          -1",".","           0",".","        4572","       49.99","        2507","        1154","        1304","        2261","        2548","        2524","           0","         387","        -272","         402","           4","           0","        2191","       10.33","        0.38","           0","          11","           0","           0","           0","           0","           0","           0","           0","           4","           6","          72","          74","         135","         153","          27","          36","          89","           0"
"     2341380","           1","           0","        8657",".","          43","           2","       32000","         0.7","        0.46","           5",".","           2","           3","           0","         153","         792","          36","          61",".",".",".",".",".","        3244",".","        3869","        6957","        1831","        3833","        3789","        3707",".","           0","           1","           2","          13",".",".",".",".",".","           6","           2","           0","           0","           0","           0","           0","           0","           0","           7","          77","           0","           1","           1","           2","           3","           0","           0"
"     2341386","           0","           0","      1158.3",".","         100","           5","       44100","        2.68","         0.6","          28",".","           0","           0","           4","          98","         115","          20","          13","           2","           6","          -1","          -4","           0","        2368",".","        2589","         100","        1932","        2674","        2605","        2571","          -6","         -55","          78","         119","          30",".",".",".",".",".","          11","           0","           0","           0","           0","           0","           0","           0","           0","           0","          67","         151","         145","         209","          33","          62","           5","           0"
"     2341497","           0","           0","      5550.6","       45.55","          45","          12","       24800","        2.14","        0.22","          47","         121","           0","           0","           3","          -1","        -211","          32","          52","           1","           0",".","           0",".","       -1307","       23.33","        1008","        1186","        2270","        1075","        1087","        1139","           2","         488","         -84","         376","          44","           0","         688","       14.44","           0","           0","           8","           0","           9","           0","           0","           0","           0","           0","           0","           5","         180","           1","           0","           2","           2","           0","           2","           0"
"     2341506","           1","           0","      4932.1","          40","          36","           1","       22400","        2.36","        0.42","          44","           0","           3","           0","           2","         275","         466","          71","          36","          -2","           0",".","          -1",".","        4707","          30","        1046","        4313","        1381","        1010","        1127","         984","          -1","        1148","          41","         959","           4","           0","          26","           0","           0","           0","           0","           0","           0","           0","           0","           0","           0","           0","           0","           4","          88","          44","          54","         405","         167","         236","         134","           0"
"     2341512","           0","           0","      7435.7","        75.3","          35","           2","       21700","        1.71","        0.88","          38","         761","          24","           0","           1","         248","         488","          64","          67","           0","           0",".","           0",".","        7368","       42.49","        2240","        3010","        2293","        2166","        2133","        2253","          -4","        1056","        -908","         200","          14","           0","         122","       22.15","        0.66","           0","           4","           0","           0","           0","           0","           0","           0","           0","           5","           5","          58","          21","          55","          85","         303","         189","           3","           0"
"     2341566","           0","           0","      2515.7","        20.6","          33","           8","       44100","        0.85","        0.87","          13","        1373","          27","           0","           2","          -7","         216","           7","          -8","           1","          -7","          -1","          -4","          -1","         703","          15","         428","         155","         365","         552","         420","         516","          -7","         -59","          70","        -153","          16","           0","         174","           0","           0","        0.54","           0","           0","           0","           0","           0","           0","           0","           0","           0","           0","          73","           1","          92","         274","          38","         269","          82","           0"
"     2341589","           0","           0","     15687.2","       51.78","          46","           7","       41500","        1.42","        0.59","          14","         982","          21","           0","           0","         634","         513","          60","         231","           0",".",".",".","           0","       10391","        29.3","        4573","        3323","        3994","         748","          60","          78","          15","         371","        -401","        1703","          19","        1.64","        1098","        8.32","        1.72","        1.63","          24","           0","           0","         0.3","         0.3","         0.2","           0","           0","           0","           6","          84","          58","         110","         240","         110","          13","         158","           0"
"     2341600","           0","           0","      2351.5","       50.59","          61","           2","       29400","        1.59","        0.46","          20","         556","           2","           0","           0","          56","          40","          26","          19","           1","           0","           5","           2","         -12","        1491","       39.99","         799","        1187","        1401","         844","         834","           1","           4","         106","        -167","         261","           5","           0","          91","           0","           0","        0.54","           5","           0","           0","           0","           0","           0","           0","           0","           9","           0","          70","           2","          60","          87","          71","          47","           2","           0"
"     2341739","           0","           0","      4426.7","      117.06","          46","           2","       14000","        1.06","        0.67","          17","         628","          11","           0","           4","         354","         100","          21","          71",".","          -5",".","          -6",".","        4866","       33.33","        2654","        2067","        1049","        2623","        2686","        2439","           0","         416","         432","         -37","           4","           0","        4720","        25.4","           0","           0","          13","           1","           1","           0","           0","           0","           0","           0","           0","           0","         141","           2","           0","           0","           1","           1","           1","           0"
